1,1,316.2500,244.4062,35.7500,43.3125,1,1,1,0
1,2,136.6406,25.9531,11.3438,12.6328,1,1,1,0
1,3,154.2048,29.6060,5.8875,5.8899,1,2,-1,1
1,4,157.0470,19.4511,4.0603,4.2651,1,2,-1,1
2,1,312.4688,237.5312,39.5312,47.4375,1,1,1,0
2,2,136.4688,26.2109,11.6875,12.4609,1,1,1,0
2,3,154.0832,29.7151,5.9767,5.9921,1,2,-1,1
2,4,156.9070,19.5386,4.0813,4.2896,1,2,-1,1
3,1,309.3750,231.6875,42.6250,46.0625,1,1,1,0
3,2,136.4688,26.0820,11.3438,12.9766,1,1,1,0
3,3,153.9617,29.8241,6.0658,6.0943,1,2,-1,1
3,4,156.7670,19.6261,4.1023,4.3141,1,2,-1,1
4,1,306.1094,225.8438,41.5938,44.6875,1,1,1,0
4,2,136.1250,24.9219,11.5156,14.3516,1,1,1,0
4,3,153.8402,29.9331,6.1550,6.1966,1,2,-1,1
4,4,156.6270,19.7137,4.1233,4.3386,1,2,-1,1
5,1,302.8438,220.3438,40.5625,43.3125,1,1,1,0
5,2,135.9531,26.7695,11.5156,12.7188,1,1,1,0
5,3,153.7187,30.0421,6.2442,6.2988,1,2,-1,1
5,4,156.4869,19.8012,4.1443,4.3631,1,2,-1,1
6,1,300.0938,215.1875,38.5000,41.5938,1,1,1,0
6,2,135.5234,26.9844,11.8594,12.5469,1,1,1,0
6,3,153.5972,30.1512,6.3334,6.4010,1,2,-1,1
6,4,156.3469,19.8888,4.1653,4.3876,1,2,-1,1
7,1,297.1719,210.0312,37.4688,40.5625,1,1,1,0
7,2,135.6094,26.8555,11.6875,12.8047,1,1,1,0
7,3,153.4756,30.2602,6.4226,6.5032,1,2,-1,1
7,4,156.2069,19.9763,4.1863,4.4122,1,2,-1,1
8,1,294.4219,205.2188,36.0938,39.1875,1,1,1,0
8,2,135.4375,27.1992,12.0312,12.6328,1,1,1,0
8,3,153.3541,30.3692,6.5118,6.6055,1,2,-1,1
8,4,156.0669,20.0639,4.2073,4.4367,1,2,-1,1
9,1,291.8438,200.7500,35.0625,38.5000,1,1,1,0
9,2,135.2656,26.8555,12.0312,13.0625,1,1,1,0
9,3,153.2326,30.4783,6.6010,6.7077,1,2,-1,1
9,4,155.9269,20.1514,4.2283,4.4612,1,2,-1,1
10,1,289.2656,196.2812,34.0312,37.1250,1,1,1,0
10,2,134.9219,27.5859,12.0312,12.4609,1,1,1,0
10,3,153.1111,30.5873,6.6902,6.8099,1,2,-1,1
10,4,155.7869,20.2389,4.2493,4.4857,1,2,-1,1
11,1,286.6875,191.9844,33.0000,36.4375,1,1,1,0
11,2,134.5781,27.7148,12.0312,12.5469,1,1,1,0
11,3,152.9896,30.6963,6.7793,6.9121,1,2,-1,1
11,4,155.6469,20.3265,4.2703,4.5102,1,2,-1,1
12,1,284.2812,187.8594,32.3125,35.4062,1,1,1,0
12,2,134.4062,26.2969,12.3750,13.9648,1,1,1,0
12,3,152.8680,30.8053,6.8685,7.0144,1,2,-1,1
12,4,155.5069,20.4140,4.2913,4.5347,1,2,-1,1
12,5,171.9078,12.1011,2.4949,3.7753,1,2,-1,1
13,1,281.8750,183.7344,31.6250,34.7188,1,1,1,0
13,2,134.0625,23.0312,12.3750,17.4023,1,1,1,0
13,3,152.7465,30.9144,6.9577,7.1166,1,2,-1,1
13,4,155.3668,20.5016,4.3123,4.5592,1,2,-1,1
13,5,171.7912,12.0913,2.5351,3.8347,1,2,-1,1
14,1,279.4688,179.7812,30.9375,34.3750,1,1,1,0
14,2,133.6328,25.4805,12.7188,15.1680,1,1,1,0
14,3,152.6250,31.0234,7.0469,7.2188,1,1,1,0
14,4,155.2268,20.5891,4.3333,4.5837,1,2,-1,1
14,5,171.6747,12.0815,2.5753,3.8941,1,2,-1,1
15,1,277.4062,176.0000,29.9062,33.6875,1,1,1,0
15,2,133.5469,28.0156,12.7188,12.6758,1,1,1,0
15,3,152.5391,31.7109,7.0469,6.8320,1,1,1,0
15,4,155.0868,20.6767,4.3543,4.6083,1,2,-1,1
15,5,171.5581,12.0716,2.6155,3.9536,1,2,-1,1
16,1,275.3438,172.5625,29.5625,32.6562,1,1,1,0
