1,1,207.5333,100.2667,16.5000,29.0667,1,1,1,0
2,1,207.1667,99.7333,16.5000,28.2667,1,1,1,0
3,1,206.2500,99.2000,16.5000,28.0000,1,1,1,0
4,1,205.7000,98.9333,16.1333,27.4667,1,1,1,0
5,1,204.7833,98.1333,16.5000,27.7333,1,1,1,0
6,1,204.2333,97.6000,16.5000,27.7333,1,1,1,0
7,1,204.2333,97.0667,15.7667,26.6667,1,1,1,0
8,1,203.1333,96.8000,15.7667,26.1333,1,1,1,0
9,1,203.1333,95.7333,15.7667,26.4000,1,1,1,0
10,1,202.2167,95.4667,15.4000,26.1333,1,1,1,0
11,1,202.0333,94.9333,15.0333,26.1333,1,1,1,0
12,1,201.4833,94.4000,15.0333,25.6000,1,1,1,0
13,1,201.3000,93.8667,14.4833,25.6000,1,1,1,0
14,1,200.5667,93.3333,15.0333,25.0667,1,1,1,0
15,1,200.0167,93.3333,14.4833,24.2667,1,1,1,0
16,1,199.8333,92.8000,14.1167,24.2667,1,1,1,0
17,1,199.2833,92.5333,14.4833,24.0000,1,1,1,0
18,1,199.2833,92.0000,13.3833,24.0000,1,1,1,0
19,1,198.3667,92.0000,14.4833,23.2000,1,1,1,0
20,1,198.0000,90.9333,13.7500,23.7333,1,1,1,0
21,1,197.6333,90.6667,13.7500,23.2000,1,1,1,0
22,1,197.0833,89.8667,13.3833,23.2000,1,1,1,0
23,1,196.9000,89.6000,13.3833,23.2000,1,1,1,0
24,1,196.3500,89.0667,13.3833,22.9333,1,1,1,0
25,1,195.9833,89.0667,13.0167,22.4000,1,1,1,0
26,1,195.9833,88.8000,12.6500,21.8667,1,1,1,0
27,1,195.4333,88.2667,12.6500,21.8667,1,1,1,0
28,1,195.0667,88.0000,12.4667,21.8667,1,1,1,0
29,1,194.8833,87.7333,12.4667,21.8667,1,1,1,0
30,1,194.1500,87.2000,12.6500,21.8667,1,1,1,0
31,1,194.1500,86.9333,12.4667,21.6000,1,1,1,0
32,1,194.1500,86.4000,11.7333,21.3333,1,1,1,0
33,1,193.2333,85.8667,12.4667,21.3333,1,1,1,0
34,1,193.2333,85.8667,11.7333,21.0667,1,1,1,0
35,1,193.4167,85.6000,11.3667,20.0000,1,1,1,0
36,1,192.1333,85.0667,12.4667,20.5333,1,1,1,0
37,1,192.1333,85.0667,11.7333,19.7333,1,1,1,0
38,1,192.3167,84.5333,11.3667,20.0000,1,1,1,0
39,1,191.4000,84.0000,11.7333,20.2667,1,1,1,0
40,1,191.0333,84.0000,11.7333,20.0000,1,1,1,0
41,1,191.0333,83.7333,11.3667,19.4667,1,1,1,0
42,1,191.0333,83.2000,10.2667,19.4667,1,1,1,0
43,1,190.1167,82.6667,11.3667,19.7333,1,1,1,0
44,1,190.3000,82.1333,11.0000,19.7333,1,1,1,0
45,1,190.4833,82.1333,10.2667,19.7333,1,1,1,0
46,1,189.3833,81.8667,11.0000,19.4667,1,1,1,0
47,1,189.0167,81.3333,11.0000,19.2000,1,1,1,0
48,1,189.0167,81.3333,11.0000,18.9333,1,1,1,0
49,1,189.2000,80.8000,10.2667,19.2000,1,1,1,0
50,1,188.2833,80.8000,10.6333,18.6667,1,1,1,0
51,1,188.2833,80.8000,10.2667,18.4000,1,1,1,0
52,1,188.2833,80.5333,10.2667,18.4000,1,1,1,0
53,1,188.1000,80.0000,10.2667,18.1333,1,1,1,0
54,1,187.3667,80.0000,10.2667,18.4000,1,1,1,0
55,1,187.0000,80.0000,11.0000,17.6000,1,1,1,0
56,1,186.6333,79.4667,11.0000,17.8667,1,1,1,0
57,1,187.3667,78.9333,9.5333,18.1333,1,1,1,0
58,1,186.6333,78.9333,9.9000,18.1333,1,1,1,0
59,1,186.2667,78.9333,10.2667,17.8667,1,1,1,0
60,1,186.0833,78.9333,9.5333,17.6000,1,1,1,0
61,1,185.9000,77.8667,9.5333,17.8667,1,1,1,0
62,1,185.9000,77.8667,9.5333,17.6000,1,1,1,0
63,1,185.7167,77.8667,9.5333,17.3333,1,1,1,0
64,1,185.5333,77.8667,8.9833,16.8000,1,1,1,0
65,1,184.9833,77.0667,9.5333,17.6000,1,1,1,0
66,1,184.9833,77.0667,9.5333,17.0667,1,1,1,0
67,1,184.6167,77.0667,9.5333,16.5333,1,1,1,0
68,1,184.8000,76.8000,8.9833,16.5333,1,1,1,0
69,1,184.6167,76.8000,8.9833,16.2667,1,1,1,0
70,1,183.7000,76.0000,9.5333,17.0667,1,1,1,0
71,1,184.0667,76.0000,9.3500,16.5333,1,1,1,0
72,1,183.8833,76.0000,8.9833,16.2667,1,1,1,0
73,1,183.8833,76.0000,8.6167,16.0000,1,1,1,0
74,1,183.8833,75.7333,8.6167,15.7333,1,1,1,0
75,1,182.7833,75.4667,9.5333,16.0000,1,1,1,0
76,1,182.7833,74.9333,8.9833,16.2667,1,1,1,0
77,1,182.7833,74.6667,8.9833,16.2667,1,1,1,0
78,1,182.9667,74.6667,8.6167,16.2667,1,1,1,0
79,1,183.1500,74.9333,8.2500,15.7333,1,1,1,0
80,1,182.9667,74.6667,8.2500,16.0000,1,1,1,0
81,1,182.6000,73.8667,8.2500,16.2667,1,1,1,0
82,1,182.0500,73.8667,8.6167,15.7333,1,1,1,0
83,1,181.8667,73.8667,8.9833,15.7333,1,1,1,0
84,1,182.2333,73.8667,8.2500,15.2000,1,1,1,0
85,1,182.2333,73.8667,8.2500,14.6667,1,1,1,0
86,1,182.2333,73.3333,8.2500,15.2000,1,1,1,0
87,1,181.5000,73.0667,8.2500,15.4667,1,1,1,0
88,1,181.1333,73.0667,8.2500,14.9333,1,1,1,0
89,1,181.1333,72.8000,8.2500,14.9333,1,1,1,0
90,1,180.9500,72.8000,7.8833,14.6667,1,1,1,0
91,1,181.3167,73.0667,7.5167,14.4000,1,1,1,0
92,1,181.5000,72.2667,7.5167,14.9333,1,1,1,0
93,1,180.4000,72.0000,8.2500,14.9333,1,1,1,0
94,1,179.8500,71.7333,8.9833,14.9333,1,1,1,0
95,1,179.8500,72.0000,8.9833,14.6667,1,1,1,0
96,1,179.8500,71.7333,7.8833,14.9333,1,1,1,0
97,1,180.0333,72.0000,7.5167,13.8667,1,1,1,0
98,1,180.4000,72.0000,7.1500,13.8667,1,1,1,0
99,1,180.4000,70.9333,7.1500,14.6667,1,1,1,0
100,1,179.8500,70.9333,7.8833,14.6667,1,1,1,0
101,1,179.4833,70.9333,8.2500,14.4000,1,1,1,0
102,1,179.1167,70.9333,7.5167,13.6000,1,1,1,0
103,1,179.4833,71.2000,6.9667,13.0667,1,1,1,0
104,1,179.1167,70.9333,7.5167,13.6000,1,1,1,0
105,1,179.3000,70.4000,7.1500,13.8667,1,1,1,0
106,1,179.3000,69.8667,7.1500,14.1333,1,1,1,0
107,1,179.3000,69.8667,7.1500,13.8667,1,1,1,0
108,1,178.3833,69.8667,7.5167,13.8667,1,1,1,0
109,1,178.0167,69.8667,7.5167,13.3333,1,1,1,0
110,1,178.0167,69.8667,7.5167,13.3333,1,1,1,0
111,1,178.2000,69.8667,7.1500,13.6000,1,1,1,0
112,1,178.7500,69.8667,6.9667,13.0667,1,1,1,0
113,1,178.3833,69.0667,7.1500,13.6000,1,1,1,0
114,1,178.2000,68.8000,7.1500,13.8667,1,1,1,0
115,1,178.0167,69.0667,6.9667,13.6000,1,1,1,0
116,1,177.8333,69.0667,6.9667,13.3333,1,1,1,0
117,1,177.6500,68.8000,6.9667,13.3333,1,1,1,0
118,1,177.4667,69.0667,6.9667,12.8000,1,1,1,0
119,1,177.2833,69.0667,6.9667,12.5333,1,1,1,0
120,1,177.4667,69.3333,6.9667,12.2667,1,1,1,0
121,1,177.6500,68.0000,6.9667,13.3333,1,1,1,0
122,1,177.4667,68.0000,6.9667,13.3333,1,1,1,0
123,1,177.2833,68.2667,6.9667,13.0667,1,1,1,0
124,1,177.2833,68.2667,6.6000,12.5333,1,1,1,0
125,1,177.1000,68.2667,6.2333,12.2667,1,1,1,0
126,1,177.1000,68.0000,6.2333,12.5333,1,1,1,0
127,1,176.7333,68.5333,6.6000,12.0000,1,1,1,0
128,1,176.7333,68.8000,6.9667,11.7333,1,1,1,0
129,1,176.7333,68.8000,6.9667,11.7333,1,1,1,0
130,1,176.9167,67.2000,6.6000,12.2667,1,1,1,0
131,1,176.9167,67.2000,5.8667,12.0000,1,1,1,0
132,1,176.3667,67.2000,6.2333,12.2667,1,1,1,0
133,1,176.3667,67.2000,6.2333,12.0000,1,1,1,0
134,1,176.0000,67.2000,6.6000,12.0000,1,1,1,0
135,1,176.3667,67.2000,6.2333,12.0000,1,1,1,0
136,1,176.1833,68.0000,6.2333,10.4000,1,1,1,0
137,1,175.8167,68.0000,6.6000,10.1333,1,1,1,0
138,1,175.6333,67.2000,6.6000,11.2000,1,1,1,0
139,1,175.4500,66.6667,6.6000,12.0000,1,1,1,0
140,1,175.4500,66.4000,6.2333,12.0000,1,1,1,0
141,1,175.8167,66.4000,6.0500,11.7333,1,1,1,0
142,1,175.6333,66.6667,5.8667,11.4667,1,1,1,0
143,1,176.0000,66.4000,5.5000,11.4667,1,1,1,0
144,1,175.6333,66.4000,5.8667,11.2000,1,1,1,0
145,1,175.4500,67.2000,5.8667,10.4000,1,1,1,0
146,1,175.4500,67.2000,6.0500,10.6667,1,1,1,0
147,1,175.2667,66.6667,5.8667,10.9333,1,1,1,0
148,1,175.2667,65.6000,5.5000,11.4667,1,1,1,0
149,1,174.7167,65.6000,5.8667,11.2000,1,1,1,0
150,1,174.7167,65.3333,5.8667,11.2000,1,1,1,0
151,1,174.5333,65.3333,5.8667,11.2000,1,1,1,0
152,1,174.9000,66.1333,5.5000,10.4000,1,1,1,0
153,1,174.9000,66.1333,5.5000,10.4000,1,1,1,0
154,1,174.5333,65.6000,5.8667,10.6667,1,1,1,0
155,1,174.5333,65.6000,5.8667,10.4000,1,1,1,0
156,1,174.5333,65.8667,5.8667,9.8667,1,1,1,0
157,1,174.5333,66.1333,5.8667,9.3333,1,1,1,0
158,1,174.1667,65.6000,5.5000,9.8667,1,1,1,0
159,1,173.9833,64.8000,5.8667,10.6667,1,1,1,0
160,1,173.9833,64.2667,5.5000,10.9333,1,1,1,0
161,1,173.9833,64.2667,5.5000,11.2000,1,1,1,0
162,1,173.8000,64.2667,5.5000,10.9333,1,1,1,0
163,1,173.6167,64.5333,5.8667,10.9333,1,1,1,0
164,1,173.6167,64.5333,5.8667,10.4000,1,1,1,0
165,1,173.9833,64.2667,5.5000,10.4000,1,1,1,0
166,1,173.9833,64.2667,5.5000,10.1333,1,1,1,0
167,1,173.9833,64.0000,5.5000,10.1333,1,1,1,0
168,1,173.8000,64.5333,5.5000,9.8667,1,1,1,0
169,1,173.2500,64.0000,5.5000,10.1333,1,1,1,0
170,1,173.0667,63.4667,5.5000,10.6667,1,1,1,0
171,1,173.0667,63.7333,5.5000,10.6667,1,1,1,0
172,1,172.8833,63.4667,5.6833,10.6667,1,1,1,0
173,1,172.8833,63.4667,5.6833,10.4000,1,1,1,0
174,1,172.7000,63.2000,5.8667,10.6667,1,1,1,0
175,1,172.8833,64.2667,5.5000,9.3333,1,1,1,0
176,1,172.8833,64.5333,5.5000,9.0667,1,1,1,0
177,1,173.0667,64.2667,5.3167,9.0667,1,1,1,0
178,1,172.8833,63.7333,5.5000,9.8667,1,1,1,0
179,1,172.8833,64.0000,5.1333,9.6000,1,1,1,0
180,1,172.7000,64.0000,4.9500,9.3333,1,1,1,0
181,1,172.7000,64.0000,4.7667,9.3333,1,1,1,0
182,1,172.5167,64.0000,4.7667,9.0667,1,1,1,0
183,1,172.1500,64.0000,5.1333,9.0667,1,1,1,0
184,1,172.1500,63.7333,5.1333,9.0667,1,1,1,0
185,1,172.1500,63.7333,5.1333,9.0667,1,1,1,0
186,1,172.1500,63.7333,5.1333,9.0667,1,1,1,0
187,1,172.1500,63.7333,4.9500,8.8000,1,1,1,0
188,1,171.9667,63.7333,5.1333,8.8000,1,1,1,0
189,1,171.7833,64.0000,5.1333,8.2667,1,1,1,0
190,1,171.9667,64.2667,5.1333,8.2667,1,1,1,0
191,1,171.9667,64.2667,4.7667,8.0000,1,1,1,0
192,1,171.7833,64.0000,4.5833,8.0000,1,1,1,0
193,1,171.9667,63.7333,4.4000,8.0000,1,1,1,0
194,1,171.7833,63.7333,4.7667,7.7333,1,1,1,0
195,1,171.7833,63.7333,4.7667,8.0000,1,1,1,0
196,1,171.7833,62.9333,4.7667,8.5333,1,1,1,0
197,1,171.4167,61.8667,5.1333,9.6000,1,1,1,0
198,1,171.4167,62.1333,5.1333,9.6000,1,1,1,0
199,1,171.4167,62.1333,4.9500,9.3333,1,1,1,0
200,1,171.4167,62.4000,4.9500,8.2667,1,1,1,0
201,1,171.4167,63.4667,4.9500,7.2000,1,1,1,0
202,1,171.4167,63.7333,4.7667,6.9333,1,1,1,0
203,1,171.2333,63.4667,4.7667,7.2000,1,1,1,0
204,1,171.2333,63.7333,4.5833,6.6667,1,1,1,0
205,1,171.2333,63.4667,4.4000,6.9333,1,1,1,0
206,1,171.2333,63.7333,4.2167,6.6667,1,1,1,0
207,1,171.2333,63.7333,4.0333,6.6667,1,1,1,0
208,1,171.4167,62.9333,3.8500,6.9333,1,1,1,0
209,1,170.6833,63.2000,4.5833,7.2000,1,1,1,0
210,1,170.8667,62.6667,4.4000,7.7333,1,1,1,0
211,1,170.8667,62.4000,4.4000,7.4667,1,1,1,0
212,1,170.6833,61.8667,4.5833,8.0000,1,1,1,0
213,1,170.5000,61.6000,4.5833,8.0000,1,1,1,0
214,1,170.5000,61.6000,4.5833,8.0000,1,1,1,0
215,1,170.3167,61.8667,4.7667,7.7333,1,1,1,0
216,1,170.3167,61.6000,4.7667,8.0000,1,1,1,0
217,1,171.0500,62.1333,3.4833,6.1333,1,1,1,0
218,1,171.0500,61.8667,3.4833,6.4000,1,1,1,0
219,1,170.8667,62.1333,3.6667,6.6667,1,1,1,0
220,1,170.6833,61.8667,3.6667,6.9333,1,1,1,0
221,1,170.3167,61.8667,3.4833,6.6667,1,1,1,0
222,1,169.9500,62.1333,4.2167,6.9333,1,1,1,0
223,1,169.7667,62.1333,4.4000,7.2000,1,1,1,0
224,1,169.9500,62.1333,4.4000,6.6667,1,1,1,0
225,1,169.7667,61.3333,4.4000,7.2000,1,1,1,0
226,1,169.5833,61.3333,4.4000,7.2000,1,1,1,0
227,1,169.5833,61.0667,4.5833,7.2000,1,1,1,0
228,1,169.5833,61.3333,4.5833,7.2000,1,1,1,0
