1,1,160.2333,136.2667,5.5000,8.0000,1,1,1,0
1,2,153.6333,148.0000,8.0667,9.3333,1,1,1,0
1,3,186.2667,123.4667,4.0333,6.1333,1,1,1,0
1,4,173.9833,120.5333,3.8500,5.6000,1,1,1,0
1,5,174.5333,115.2000,3.3000,4.2667,1,1,1,1
2,1,160.0500,136.2667,5.6833,8.2667,1,1,1,0
2,2,153.2667,147.2000,8.2500,10.4000,1,1,1,0
2,3,185.9000,123.4667,4.4000,6.1333,1,1,1,0
2,4,173.9833,120.5333,3.8500,5.6000,1,1,1,0
2,5,174.5333,115.2000,3.3000,4.2667,1,1,1,1
3,1,159.8667,137.0667,5.8667,8.0000,1,1,1,0
3,2,153.2667,146.6667,8.0667,11.7333,1,1,1,0
3,3,185.9000,123.4667,4.0333,5.8667,1,1,1,0
3,4,173.9833,120.2667,3.8500,5.8667,1,1,1,0
3,5,174.5333,115.4667,3.3000,4.2667,1,1,1,1
4,1,159.5000,137.0667,6.2333,8.0000,1,1,1,0
4,2,152.7167,148.2667,8.2500,10.4000,1,1,1,0
4,3,185.9000,123.4667,4.0333,5.8667,1,1,1,0
4,4,173.9833,120.2667,3.8500,5.8667,1,1,1,0
4,5,174.5333,115.4667,3.3000,4.2667,1,1,1,1
5,1,159.5000,137.3333,6.2333,8.5333,1,1,1,0
5,2,152.7167,148.5333,7.8833,10.9333,1,1,1,0
5,3,185.9000,123.2000,4.0333,5.8667,1,1,1,0
5,4,173.9833,120.5333,3.8500,5.6000,1,1,1,0
5,5,174.5333,115.7333,3.3000,4.2667,1,1,1,1
6,1,159.3167,137.8667,6.2333,8.0000,1,1,1,0
6,2,152.3500,149.3333,8.4333,10.9333,1,1,1,0
6,3,185.9000,123.2000,4.0333,5.8667,1,1,1,0
6,4,173.9833,120.5333,3.8500,5.6000,1,1,1,0
6,5,174.7167,115.7333,3.3000,4.2667,1,1,1,1
7,1,159.3167,137.8667,6.2333,8.0000,1,1,1,0
7,2,152.1667,149.3333,8.4333,11.4667,1,1,1,0
7,3,185.9000,123.2000,4.0333,5.8667,1,1,1,0
7,4,173.9833,120.8000,3.8500,5.6000,1,1,1,0
7,5,174.7167,116.0000,3.1167,4.2667,1,1,1,1
8,1,159.3167,138.1333,6.2333,8.5333,1,1,1,0
8,2,151.9833,149.8667,8.2500,12.0000,1,1,1,0
8,3,185.7167,122.9333,4.0333,5.6000,1,1,1,0
8,4,173.6167,121.0667,4.0333,5.6000,1,1,1,0
8,5,174.7167,116.0000,3.1167,4.0000,1,1,1,1
9,1,159.1333,138.9333,6.4167,8.0000,1,1,1,0
9,2,151.4333,151.4667,8.6167,10.9333,1,1,1,0
9,3,185.7167,122.9333,4.0333,5.6000,1,1,1,0
9,4,173.6167,121.0667,4.0333,5.6000,1,1,1,0
9,5,174.7167,116.2667,3.1167,4.0000,1,1,1,1
10,1,158.9500,138.9333,6.2333,8.0000,1,1,1,0
10,2,151.0667,150.4000,8.8000,12.5333,1,1,1,0
10,3,185.7167,122.6667,4.0333,5.8667,1,1,1,0
10,4,173.8000,121.0667,3.8500,5.6000,1,1,1,0
10,5,174.7167,116.2667,3.1167,4.0000,1,1,1,1
11,1,158.7667,139.2000,6.2333,8.5333,1,1,1,0
11,2,150.5167,151.7333,8.9833,12.0000,1,1,1,0
11,3,185.7167,122.6667,4.0333,5.8667,1,1,1,0
11,4,173.8000,121.0667,3.8500,5.8667,1,1,1,0
11,5,174.7167,116.5333,3.1167,4.0000,1,1,1,1
12,1,158.9500,139.4667,6.2333,8.5333,1,1,1,0
12,2,150.3333,152.5333,8.9833,12.2667,1,1,1,0
12,3,185.5333,122.6667,4.0333,5.8667,1,1,1,0
12,4,173.8000,121.0667,3.8500,5.8667,1,1,1,0
12,5,174.7167,116.5333,3.1167,4.0000,1,1,1,1
13,1,158.4000,140.0000,6.6000,8.0000,1,1,1,0
13,2,149.7833,152.0000,9.3500,13.6000,1,1,1,0
13,3,185.7167,122.6667,4.0333,5.8667,1,1,1,0
13,4,173.6167,121.3333,4.0333,5.8667,1,1,1,0
13,5,174.3500,116.2667,3.3000,4.0000,1,1,1,1
14,1,158.5833,140.2667,6.2333,8.5333,1,1,1,0
14,2,149.6000,153.0667,9.3500,13.3333,1,1,1,0
14,3,185.5333,122.6667,4.0333,5.6000,1,1,1,0
14,4,173.6167,121.3333,4.0333,5.8667,1,1,1,0
14,5,174.5333,116.2667,3.4833,4.0000,1,1,1,1
15,1,158.4000,140.5333,6.2333,8.5333,1,1,1,0
15,2,149.4167,155.2000,9.1667,12.0000,1,1,1,0
15,3,185.5333,122.1333,4.0333,5.6000,1,1,1,0
15,4,173.6167,121.6000,4.0333,5.8667,1,1,1,0
15,5,174.5333,116.2667,3.1167,4.2667,1,1,1,1
16,1,158.2167,141.0667,6.4167,8.2667,1,1,1,0
16,2,148.8667,153.6000,9.3500,14.4000,1,1,1,0
16,3,185.5333,122.1333,4.0333,5.6000,1,1,1,0
16,4,173.6167,121.8667,4.0333,5.8667,1,1,1,0
16,5,174.5333,116.2667,3.1167,4.0000,1,1,1,1
17,1,158.0333,141.3333,6.6000,8.5333,1,1,1,0
17,2,148.5000,155.2000,9.5333,13.6000,1,1,1,0
17,3,185.5333,122.1333,4.0333,5.6000,1,1,1,0
17,4,173.4333,121.8667,4.0333,5.8667,1,1,1,0
17,5,174.5333,116.2667,3.1167,4.0000,1,1,1,1
18,1,158.0333,141.3333,6.6000,8.8000,1,1,1,0
18,2,148.1333,157.6000,9.5333,12.2667,1,1,1,0
18,3,185.5333,121.8667,4.0333,5.6000,1,1,1,0
18,4,173.4333,122.1333,4.0333,5.8667,1,1,1,0
18,5,174.5333,116.2667,3.1167,4.0000,1,1,1,1
19,1,157.6667,142.1333,6.6000,8.8000,1,1,1,0
19,2,147.2167,156.8000,10.0833,13.8667,1,1,1,0
19,3,185.5333,121.8667,4.0333,5.6000,1,1,1,0
19,4,173.4333,122.4000,4.0333,5.8667,1,1,1,0
19,5,174.5333,116.2667,3.1167,4.2667,1,1,1,1
20,1,157.6667,142.1333,6.4167,8.8000,1,1,1,0
20,2,147.0333,157.3333,9.9000,14.4000,1,1,1,0
20,3,185.5333,121.8667,4.0333,5.6000,1,1,1,0
20,4,173.4333,122.4000,4.0333,5.8667,1,1,1,0
20,5,174.5333,116.2667,3.1167,4.2667,1,1,1,1
21,1,157.4833,142.4000,6.4167,9.3333,1,1,1,0
21,2,146.4833,157.8667,10.4500,14.9333,1,1,1,0
21,3,185.7167,121.8667,3.8500,5.3333,1,1,1,0
21,4,173.4333,122.4000,4.0333,5.8667,1,1,1,0
21,5,174.5333,116.2667,3.1167,4.0000,1,1,1,1
22,1,157.3000,142.9333,6.6000,9.0667,1,1,1,0
22,2,146.3000,158.4000,10.2667,15.4667,1,1,1,0
22,3,185.7167,121.8667,3.8500,5.3333,1,1,1,0
22,4,173.4333,122.4000,4.0333,5.8667,1,1,1,0
22,5,174.5333,116.2667,3.1167,4.2667,1,1,1,1
23,1,157.3000,143.2000,6.4167,9.0667,1,1,1,0
23,2,145.7500,158.4000,10.6333,16.2667,1,1,1,0
23,3,185.5333,121.6000,3.8500,5.3333,1,1,1,0
23,4,173.4333,122.4000,4.0333,5.6000,1,1,1,0
23,5,174.5333,116.2667,3.1167,4.2667,1,1,1,1
24,1,156.9333,144.0000,6.6000,8.8000,1,1,1,0
24,2,145.3833,160.2667,10.4500,15.4667,1,1,1,0
24,3,185.5333,121.3333,3.8500,5.3333,1,1,1,0
24,4,173.6167,122.4000,3.8500,5.8667,1,1,1,0
24,5,174.5333,116.5333,3.1167,4.2667,1,1,1,1
25,1,156.5667,144.2667,6.9667,9.0667,1,1,1,0
25,2,144.6500,160.5333,10.8167,16.5333,1,1,1,0
25,3,185.5333,121.3333,3.8500,5.3333,1,1,1,0
25,4,173.6167,122.4000,3.8500,5.8667,1,1,1,0
25,5,174.5333,116.5333,3.1167,4.2667,1,1,1,1
26,1,156.7500,144.5333,6.6000,9.3333,1,1,1,0
26,2,144.4667,162.4000,10.6333,15.4667,1,1,1,0
26,3,185.3500,121.0667,4.0333,5.3333,1,1,1,0
26,4,173.2500,122.9333,4.0333,5.8667,1,1,1,0
26,5,174.5333,116.8000,3.1167,4.2667,1,1,1,1
27,1,156.5667,145.0667,6.9667,9.3333,1,1,1,0
27,2,143.9167,162.6667,11.0000,16.5333,1,1,1,0
27,3,185.5333,120.8000,3.8500,5.6000,1,1,1,0
27,4,173.2500,122.9333,4.0333,5.8667,1,1,1,0
27,5,174.5333,116.8000,3.1167,4.2667,1,1,1,1
28,1,156.5667,145.3333,6.6000,9.6000,1,1,1,0
28,2,143.5500,163.7333,11.0000,16.5333,1,1,1,0
28,3,185.3500,120.8000,4.0333,5.6000,1,1,1,0
28,4,173.2500,122.9333,4.0333,5.8667,1,1,1,0
28,5,174.3500,117.0667,3.3000,4.0000,1,1,1,1
29,1,156.0167,145.8667,6.9667,9.3333,1,1,1,0
29,2,142.8167,164.5333,11.3667,17.0667,1,1,1,0
29,3,185.3500,120.8000,4.0333,5.6000,1,1,1,0
29,4,173.2500,122.6667,4.0333,6.1333,1,1,1,0
29,5,174.3500,117.3333,3.3000,4.0000,1,1,1,1
30,1,155.8333,146.6667,6.9667,9.3333,1,1,1,0
30,2,142.2667,165.3333,11.7333,17.6000,1,1,1,0
30,3,185.3500,120.8000,4.0333,5.6000,1,1,1,0
30,4,173.2500,122.9333,4.0333,5.8667,1,1,1,0
30,5,174.5333,117.3333,3.1167,4.0000,1,1,1,1
31,1,155.6500,146.6667,6.9667,9.6000,1,1,1,0
31,2,141.5333,166.6667,12.1000,17.6000,1,1,1,0
31,3,185.3500,120.8000,4.0333,5.3333,1,1,1,0
31,4,173.2500,123.2000,4.0333,5.8667,1,1,1,0
31,5,174.5333,117.0667,3.1167,4.0000,1,1,1,1
32,1,155.6500,147.4667,6.9667,9.6000,1,1,1,0
32,2,141.1667,167.7333,12.1000,18.1333,1,1,1,0
32,3,185.3500,120.8000,4.0333,5.3333,1,1,1,0
32,4,173.2500,123.7333,4.0333,5.6000,1,1,1,0
32,5,174.5333,117.3333,3.1167,4.0000,1,1,1,1
33,1,155.4667,147.7333,6.9667,9.6000,1,1,1,0
33,2,140.4333,168.5333,12.4667,18.1333,1,1,1,0
33,3,185.3500,120.8000,3.8500,5.3333,1,1,1,0
33,4,173.2500,123.7333,4.0333,5.6000,1,1,1,0
33,5,174.5333,117.3333,3.1167,4.0000,1,1,1,1
34,1,155.2833,148.2667,6.9667,9.6000,1,1,1,0
34,2,139.8833,169.8667,12.4667,18.4000,1,1,1,0
34,3,185.3500,120.8000,3.8500,5.3333,1,1,1,0
34,4,173.2500,124.0000,4.0333,5.8667,1,1,1,0
34,5,174.5333,117.3333,3.1167,4.0000,1,1,1,1
35,1,154.9167,148.5333,7.5167,10.1333,1,1,1,0
35,2,139.5167,170.9333,12.4667,18.9333,1,1,1,0
35,3,185.3500,120.5333,3.8500,5.3333,1,1,1,0
35,4,173.2500,124.0000,4.0333,5.8667,1,1,1,0
35,5,174.5333,117.3333,3.1167,4.0000,1,1,1,1
36,1,154.7333,149.3333,7.3333,9.6000,1,1,1,0
36,2,138.4167,171.7333,13.0167,19.4667,1,1,1,0
36,3,185.3500,120.5333,3.8500,5.3333,1,1,1,0
36,4,173.2500,124.0000,4.0333,5.8667,1,1,1,0
36,5,174.5333,117.3333,3.1167,4.0000,1,1,1,1
37,1,154.5500,149.6000,7.5167,10.1333,1,1,1,0
37,2,137.5000,172.2667,13.3833,20.5333,1,1,1,0
37,3,185.3500,120.2667,3.8500,5.3333,1,1,1,0
37,4,173.2500,124.0000,4.0333,5.8667,1,1,1,0
37,5,174.5333,117.3333,3.1167,4.2667,1,1,1,1
38,1,154.3667,149.8667,7.3333,10.1333,1,1,1,0
38,2,136.9500,174.1333,13.3833,20.5333,1,1,1,0
38,3,185.3500,120.2667,3.8500,5.3333,1,1,1,0
38,4,173.0667,124.0000,4.0333,5.8667,1,1,1,0
38,5,174.5333,117.3333,3.1167,4.2667,1,1,1,1
39,1,154.0000,150.4000,7.5167,10.4000,1,1,1,0
39,2,136.2167,175.7333,13.7500,20.5333,1,1,1,0
39,3,185.3500,120.0000,3.8500,5.6000,1,1,1,0
39,4,173.0667,123.7333,4.0333,6.1333,1,1,1,0
39,5,174.5333,117.0667,3.1167,4.2667,1,1,1,1
40,1,153.8167,150.6667,7.5167,10.4000,1,1,1,0
40,2,135.4833,177.6000,13.7500,20.8000,1,1,1,0
40,3,185.3500,120.0000,3.8500,5.3333,1,1,1,0
40,4,172.8833,124.0000,4.2167,6.1333,1,1,1,0
40,5,174.5333,117.3333,3.1167,4.2667,1,1,1,1
41,1,153.6333,151.4667,7.5167,10.4000,1,1,1,0
41,2,135.1167,179.2000,13.9333,21.0667,1,1,1,0
41,3,184.9833,120.0000,4.0333,5.3333,1,1,1,0
